ID,Type,Name,SKU,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 10""",WAG-14-12-9-10-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,136.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50100MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 5-1/2""",WAG-14-12-550-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,46.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50512MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 8-1/2""",WAG-14-12-850-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,100.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50812MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 3-3/4""",WAG-14-12-375-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,39.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50334MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 3-1/2""",WAG-16-58-350-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,55.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62312MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"3-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 12""",WAG-14-12-9-12-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,207.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50120MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 12""",WAG-16-58-9-12-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,22.0,,,,1,,,94.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62120MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 4-1/2""",WAG-18-34-450-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,37.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75414MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"4-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 4-3/4""",WAG-18-34-475-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,40.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75434MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 10""",WAG-16-58-9-10-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,22.0,,,,1,,,78.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62100MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 6""",WAG-16-58-600-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,15.0,,,,1,,,67.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62600MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 7""",WAG-16-58-700-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,78.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62700MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 5/8"", 5""",WAG-16-58-500-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,65.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62500MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 6-1/4""",WAG-18-34-625-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,45.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75614MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"6-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 5-1/2""",WAG-18-34-550-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,43.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75512MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 7""",WAG-18-34-700-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,15.0,,,,1,,,56.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75700MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 7/8"", 10""",WAG-20-78-9-10-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,116.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87100MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 12""",WAG-18-34-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,57.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75120MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 7/8"", 8""",WAG-20-78-800-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,103.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87800MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"8""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 10""",WAG-18-34-9-10-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,16.0,,,,1,,,88.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75100MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 7/8"", 6""",WAG-20-78-600-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,91.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87600MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/4"", 8-1/2""",WAG-18-34-850-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,17.0,,,,1,,,72.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75812MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/4""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 7/8"", 12""",WAG-20-78-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,123.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87120MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"7/8""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1-1/4"", 9""",WAG-26-114-900-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,180.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA12590MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1-1/4""",1,0,Length,"9""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/4"", 1/4""",WASS4-10-14-325-S,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.375,,,,1,,,110.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA253144SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/4""",1,0,Length,"1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 2-1/4""",WASS4-12-38-225-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,83.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA372144SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 3""",WASS4-12-38-300-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,91.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA373004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 2-3/4""",WASS4-12-38-275-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,90.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA372344SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 3-1/2""",WASS4-12-38-350-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,92.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA373124SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 5""",WASS4-12-38-500-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,121.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA375004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 3-3/4""",WASS4-12-38-375-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,7.0,,,,1,,,103.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA373344SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/8"", 7""",WASS4-12-38-700-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,177.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA377004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/2"", 3-3/4""",WASS4-14-12-375-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,6.74375,,,,1,,,76.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA503344SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/2"", 2-3/4""",WASS4-14-12-275-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,5.74375,,,,1,,,74.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA502344SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/2"", 5-1/2""",WASS4-14-12-550-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,8.74375,,,,1,,,93.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA505124SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/2"", 4-1/4""",WASS4-14-12-425-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,7.74375,,,,1,,,82.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA504144SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"4-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1/2"", 7""",WASS4-14-12-700-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,13.74375,,,,1,,,111.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA507004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1/2""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/4"", 4-1/2""",WASS4-18-34-450-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,73.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA754144SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"4-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/4"", 4-3/4""",WASS4-18-34-475-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,71.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA754344SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 5/8"", 3-1/2""",WASS4-16-58-350-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,112.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA623124SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"3-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 5/8"", 6""",WASS4-16-58-600-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,14.0,,,,1,,,132.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA626004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 5/8"", 5""",WASS4-16-58-500-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,125.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA625004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 5/8"", 4-1/2""",WASS4-16-58-450-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,114.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA624124SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"4-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 5/8"", 7""",WASS4-16-58-700-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,18.0,,,,1,,,156.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA627004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"5/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/4"", 5-1/2""",WASS4-18-34-550-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,71.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA755124SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/4"", 6-1/4""",WASS4-18-34-625-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,79.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA756144SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"6-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1"", 12""",WASS4-22-10-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,30.0,,,,1,,,267.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA11200SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1"", 9""",WASS4-22-10-900-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,22.0,,,,1,,,228.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA19000SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"9""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 3/4"", 7""",WASS4-18-34-700-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,94.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA757004SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 303/304 Stainless Steel, 1"", 6""",WASS4-22-10-600-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,176.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA16000SS,Simpson Wedge-All Wedge Anchor,Finish,303/304 Stainless Steel,1,0,Diameter,"1""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 316 Stainless Steel, 3/8"", 3""",WASS6-12-38-300-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,154.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA373006SS,Simpson Wedge-All Wedge Anchor,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 316 Stainless Steel, 3/8"", 2-1/4""",WASS6-12-38-225-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,132.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA372146SS,Simpson Wedge-All Wedge Anchor,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 316 Stainless Steel, 3/8"", 2-3/4""",WASS6-12-38-275-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,148.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA372346SS,Simpson Wedge-All Wedge Anchor,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 316 Stainless Steel, 3/8"", 5""",WASS6-12-38-500-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,220.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA375006SS,Simpson Wedge-All Wedge Anchor,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - 316 Stainless Steel, 3/8"", 7""",WASS6-12-38-700-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,324.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA377006SS,Simpson Wedge-All Wedge Anchor,Finish,316 Stainless Steel,1,0,Diameter,"3/8""",1,0,Length,"7""",1,0
